Diện tích,Mức giá,Số phòng ngủ,Số toilet,Pháp lý,Nội thất,Latitude,Longitude,Mặt tiền,Đường vào,Hướng nhà,Hướng ban công,Số tầng
67 m²,"2,85 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.0705644,108.2150839,6 m,3 m,,,2 tầng
68 m²,"5,6 tỷ",4 phòng,5 phòng,,,16.0203165888628,108.205261758768,11 m,"7,5 m",,,3 tầng
102 m²,Thỏa thuận,,,,,16.0393473651291,108.249486009991,,,Đông - Bắc,,
"37,4 m²","2,25 tỷ",1 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.076030731201172,108.24451446533203,,,Đông - Nam,Tây - Nam,
94 m²,"5,1 tỷ",1 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản.,16.026959304082,108.211597940217,6 m,,,,2 tầng
125 m²,"15,7 tỷ",,,Sổ đỏ/ Sổ hồng,Không nội thất,16.0792406,108.2149453,5 m,,,,2 tầng
160 m²,"13,7 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0418574249167,108.24504829136,"8,2 m","7,5 m",Đông - Nam,,
88 m²,"3,9 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0147612,108.2081085,7 m,,,,
460 m²,46 tỷ,,,Sổ đỏ/ Sổ hồng.,,16.0754893891805,108.242599467652,22 m,"7,5 m",Đông,,
250 m²,"7,9 tỷ",,,Sổ đỏ/ Sổ hồng.,,16.046335152541,108.176483052471,12 m,10 m,Nam,,
280 m²,57 tỷ,,,Sổ đỏ/ Sổ hồng,,16.0576521768166,108.246529649863,14 m,15 m,Đông,,
60 m²,7 tỷ,,,Sổ đỏ/ Sổ hồng,,16.0489351603664,108.241480408201,4 m,"5,5 m",Đông - Bắc,,
108 m²,Thỏa thuận,,,,,16.088382720947266,108.22888946533203,,,,,
82 m²,"3,2 tỷ",,,,,15.9898899021005,108.26719603566,5 m,"10,5 m",Đông - Bắc,,
"70,8 m²",Thỏa thuận,2 phòng,2 phòng,,,16.088382720947266,108.22888946533203,,,,,
"99,6 m²","7,98 tỷ",3 phòng,2 phòng,,,16.050781,108.2329,,,Tây,Tây,
"49,4 m²","3,35 tỷ",1 phòng,1 phòng,,,16.05078125,108.23290252685547,,,Đông - Nam,,
663 m²,Thỏa thuận,,,Sổ đỏ/ Sổ hồng.,,16.017343521118164,108.24102783203125,,,Tây - Bắc,,
430 m²,Thỏa thuận,,,,,16.026959304082,108.211597940217,,,,,
"49,4 m²",Thỏa thuận,2 phòng,1 phòng,,,16.05078125,108.23290252685547,,,,,
"68,3 m²","3,6 tỷ",4 phòng,3 phòng,,Cơ bản,16.0581268,108.2097079,,,Tây - Nam,,3 tầng
"43,5 m²","3,25 tỷ",1 phòng,1 phòng,,,16.0597953796387,108.230476379395,,,,Đông - Nam,
"102,8 m²",Thỏa thuận,3 phòng,2 phòng,,,16.0883827209473,108.228889465332,,,Đông - Nam,Tây,
90 m²,"4,6 tỷ",3 phòng,2 phòng,Sổ đỏ/ Sổ hồng.,,16.029903411865234,108.24016571044922,45 m,"5,5 m",Đông - Bắc,,2 tầng
75 m²,"2,7 tỷ",3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,,15.9882533376276,108.255645255131,5 m,35 m,Bắc,,2 tầng
93 m²,"9,5 tỷ",3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.0584694107121,108.165356166097,,,,,2 tầng
197 m²,37 tỷ,20 phòng,20 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0783341392075,108.236459969098,13 m,,,,6 tầng
41 m²,101 triệu/m²,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0535060871743,108.211512842377,,5 m,Đông - Nam,Đông - Nam,4 tầng
306 m²,37 tỷ,3 phòng,4 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ.,16.0843736720334,108.21132368578,12 m,"7,5 m",,,4 tầng
"73,2 m²","4,58 tỷ",3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.0553587665925,108.163843055392,5 m,"5,5 m",Tây - Nam,Tây - Nam,2 tầng
180 m²,Thỏa thuận,,,,,16.0489502407839,108.246970719375,,,,,6 tầng
100 m²,"3,25 tỷ",,,Sổ đỏ/ Sổ hồng.,,15.9950384125981,108.215261500799,5 m,"7,5 m",Tây,,
110 m²,"7,6 tỷ",3 phòng,3 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ.,16.0296964738021,108.222192151208,"6,5 m","5,5 m",Tây - Bắc,Tây - Bắc,2 tầng
95 m²,"8,9 tỷ",4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.0847145,108.2110626,"7,2 m","7,5 m",Tây,Tây,3 tầng
100 m²,"2,15 tỷ",,,Sổ đỏ/ Sổ hồng.,,16.0900212710452,108.120920222513,5 m,"7,5 m",Đông - Bắc,,
100 m²,"3,15 tỷ",2 phòng,1 phòng,,,15.9881171099509,108.235769079466,5 m,"7,5 m",Tây - Bắc,Tây - Bắc,1 tầng
170 m²,"13,5 tỷ",3 phòng,3 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ.,16.0585652524785,108.165205877474,,,,,3 tầng
"117,5 m²",5 tỷ,,,Sổ đỏ/ Sổ hồng,,16.0779653,108.1605179,5 m,"10,5 m",Tây - Bắc,,
125 m²,"6,15 tỷ",,,Sổ đỏ/ Sổ hồng.,,16.0527463,108.1774923,5 m,"7,5 m",Đông,,
100 m²,"2,15 tỷ",,,Sổ đỏ/ Sổ hồng.,,16.0900212710452,108.120920222513,5 m,"7,5 m",Đông - Bắc,,
100 m²,"3,15 tỷ",2 phòng,1 phòng,,,15.9881171099509,108.235769079466,5 m,"7,5 m",Tây - Bắc,Tây - Bắc,1 tầng
170 m²,"13,5 tỷ",3 phòng,3 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ.,16.0585652524785,108.165205877474,,,,,3 tầng
"117,5 m²",5 tỷ,,,Sổ đỏ/ Sổ hồng,,16.0779653,108.1605179,5 m,"10,5 m",Tây - Bắc,,
125 m²,"6,15 tỷ",,,Sổ đỏ/ Sổ hồng.,,16.0527463,108.1774923,5 m,"7,5 m",Đông,,
90 m²,"5,3 tỷ",4 phòng,5 phòng,Sổ đỏ/ Sổ hồng,,16.0691912527252,108.170544837305,5 m,"7,5 m",Tây - Nam,Tây - Nam,4 tầng
162 m²,"8,55 tỷ",3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,"Đầy đủ Nội thất bao gồm: Bếp từ, tủ lạnh, máy giặt, lò vi sóng, giường tủ, bàn ghế cơ bản, vườn cây xanh, máy lạnh, nước nóng, wifi.",16.063767779075,108.221209009334,"5,6 m",4 m,Đông - Nam,Đông,2 tầng
100 m²,"4,9 tỷ",3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,15.9869355378616,108.235893905913,5 m,"7,5 m",Đông - Bắc,Đông - Bắc,3 tầng
100 m²,"3,15 tỷ",2 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,15.9867001804401,108.237778994986,5 m,"7,5 m",Tây - Bắc,Tây - Bắc,1 tầng
60 m²,"2,95 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng.,,16.0128955256469,108.202730857033,5 m,7 m,,,2 tầng
"70,8 m²",Thỏa thuận,2 phòng,,Hợp đồng mua bán,,16.0597953796387,108.230476379395,,,,,
65 m²,"8,9 tỷ",4 phòng,,Sổ đỏ/ Sổ hồng,,16.059795804927,108.213714902979,,,,,
"70,3 m²","7,65 tỷ",2 phòng,,Sổ đỏ/ Sổ hồng,Cơ bản,16.05558967590332,108.22355651855469,,,Đông - Bắc,Đông - Bắc,
92 m²,"3,05 tỷ",,,Sổ đỏ/ Sổ hồng.,,15.987486010408,108.209967676855,5 m,"7,5 m",Bắc,,
197 m²,Thỏa thuận,,,Sổ đỏ/ Sổ hồng,,15.9860826915933,108.268930727984,10 m,17 m,Nam,,
245 m²,"8,2 tỷ",,,Sổ đỏ/ Sổ hồng.,,16.013128801476,108.238981028844,10 m,"7,5 m",Đông,,
100 m²,"7,3 tỷ",3 phòng,3 phòng,,,16.0096674,108.2573805,5 m,48 m,Đông - Nam,,2 tầng
116 m²,"5,2 tỷ",3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Cơ bản.,16.0024393416072,108.210401869163,6 m,"10,5 m",Đông,,2 tầng
90 m²,"7,2 tỷ",4 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.0473249815466,108.235366026695,5 m,"5,5 m",Tây,Tây,2 tầng
90 m²,"7,2 tỷ",4 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.0473249815466,108.235366026695,5 m,"5,5 m",Tây,Tây,2 tầng
286 m²,"22,8 tỷ",,,Sổ đỏ/ Sổ hồng.,,16.0473084744133,108.249561285727,11 m,"7,5 m",,,
145 m²,Thỏa thuận,26 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.0222877,108.2107678,,"7,5 m",,,7 tầng
43 m²,"3,1 tỷ",4 phòng,3 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ.,16.0594804715649,108.188893999904,"4,27 m",3 m,Đông - Nam,Đông - Nam,3 tầng
67 m²,"2,85 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ.,16.0705644,108.2150839,6 m,3 m,Đông,Đông,2 tầng
189 m²,"8,79 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0760736256716,108.16056235796,"10,5 m","7,5 m",Đông - Bắc,,
100 m²,"14,2 tỷ",,,Sổ đỏ/ Sổ hồng.,,16.0471831186049,108.249741843864,5 m,"7,5 m",,,
120 m²,"1,35 tỷ",,,Sổ đỏ/ Sổ hồng,,15.9614519582587,108.179781978567,"5,5 m","7,5 m",Đông - Bắc,,
100 m²,"2,4 tỷ",,,Sổ đỏ/ Sổ hồng.,,,,5 m,"5,5 m",Đông,,
98 m²,"1,58 tỷ",,,Sổ đỏ/ Sổ hồng.,,15.9872777583043,108.236148211905,5 m,4 m,Đông - Nam,,
92 m²,6 tỷ,,,Sổ đỏ/ Sổ hồng,,16.0470836282885,108.249858718256,"5,8 m",5 m,,,
40.000 m²,Thỏa thuận,,,Sổ đỏ/ Sổ hồng,,16.0487222841441,108.039322952448,140 m,5 m,Tây - Bắc,,
394 m²,118 triệu/m²,,,Đã có sổ,,16.0724364,108.2342262,15 m,12 m,Đông - Bắc,,
85 m²,"5,75 tỷ",4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0688079,108.1702588,5 m,"5,5 m",Tây - Bắc,Tây - Bắc,4 tầng
105 m²,"7,05 tỷ",3 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0799226936623,108.164057468755,5 m,"7,5 m",Tây - Bắc,Tây - Bắc,3 tầng
196 m²,"9,6 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0789742556736,108.165788387421,14 m,"7,5 m",Tây - Bắc,,
432 m²,"3,69 tỷ",,,Sổ đỏ/ Sổ hồng.,,,,"14,5 m",8 m,Nam,,
204 m²,Thỏa thuận,,,Sổ đỏ/ Sổ hồng,,16.0374885071324,108.246084873011,12 m,,,,
100 m²,"1,97 tỷ",,,,,22.6385549,105.4185227,,"5,5 m",Tây - Nam,,
125 m²,"1,6 tỷ",,,,,16.0963618,108.095683,,"5,5 m",Đông - Nam,,
92 m²,"139,99 triệu/m²",,,Sổ đỏ/ Sổ hồng,,16.0510939252238,108.245373719603,"4,5 m","7,5 m",,,
130 m²,"4,8 tỷ",,,Sổ đỏ/ Sổ hồng,,15.983247,108.25209,"7,5 m","9,5 m",Đông,,
"115,6 m²","18,5 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0319810732324,108.216186384847,"4,7 m",33 m,,,6 tầng
100 m²,"4,45 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0696273328709,108.161825622948,5 m,"7,5 m",Đông - Nam,,
185 m²,10 tỷ,,,Sổ đỏ/ Sổ hồng,,16.0709054787276,108.160688612922,10 m,"7,5 m",Đông - Bắc,,
"277,5 m²","18,5 tỷ",,,Sổ đỏ/ Sổ hồng.,,16.0063826,108.2208631,15 m,33 m,Tây,,
180 m²,55 tỷ,41 phòng,45 phòng,"Sổ hồng, Đã hoàn công",Nội thất cao cấp,16.0539125,108.2464215,9 m,20 m,Đông - Nam,Đông - Nam,9 tầng
300 m²,35 tỷ,26 phòng,30 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0457057288697,108.239568111865,"12,5 m",,Nam,Nam,6 tầng
200 m²,79 tỷ,51 phòng,55 phòng,"Sổ hồng, đã hoàn công",Nội thất cao cấp,16.0726239,108.2430032,10 m,20 m,Tây,Đông,12 tầng
239 m²,35 tỷ,3 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.063694,108.2182666,8 m,18 m,Tây - Bắc,Tây - Bắc,4 tầng
162 m²,"8,55 tỷ",3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.0642193405595,108.221401302358,56 m,7 m,Đông - Nam,Đông - Nam,
100 m²,3 tỷ,,,Sổ đỏ/ Sổ hồng.,,15.9784244067381,108.234848750976,5 m,"7,5 m",Nam,,
79 m²,"2,7 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0992468942657,108.138166378085,7 m,"11,5 m",Tây - Bắc,,
100 m²,"2,65 tỷ",,,Sổ đỏ/ Sổ hồng.,,15.9872777583043,108.236148211905,5 m,"5,5 m",Tây - Nam,,
55 m²,"4,49 tỷ",3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.0629616602586,108.208955956558,,6 m,,,3 tầng
100 m²,5 tỷ,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.0559086648352,108.239373590847,5 m,6 m,,,2 tầng
164 m²,8 tỷ,,,,,16.0099928535476,108.222240684668,,,,,
"154,6 m²",Thỏa thuận,,,Sổ đỏ/ Sổ hồng,,15.9926316,108.269373,8 m,15 m,Đông - Bắc,,
90 m²,"6,5 tỷ",3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,,16.0651116283443,108.194884440431,5 m,5 m,Bắc,Bắc,2 tầng
172 m²,40 tỷ,,,Sổ đỏ/ Sổ hồng,,16.0691513,108.2174156,11 m,10 m,Tây,,
45 m²,"4,65 tỷ",3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.0649359052695,108.187415985245,"3,5 m",5 m,Tây - Bắc,Tây - Bắc,3 tầng
45 m²,"3,35 tỷ",3 phòng,3 phòng,,,16.0768216145835,108.209895717065,4 m,3 m,,,3 tầng
56 m²,"2,83 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.0708696838556,108.195370314382,,"2,5 m",,,2 tầng
214 m²,19 tỷ,,,,,16.0216752530453,108.228017446948,11 m,,,,
1.500 m²,465 tỷ,,,Sổ đỏ/ Sổ hồng,,16.0721698166886,108.224242568575,22 m,25 m,,,
600 m²,145 tỷ,,,Sổ đỏ/ Sổ hồng,,16.1031872248755,108.282119104665,26 m,30 m,,,
74 m²,"4,8 tỷ",3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.0337509,108.2130958,"4,5 m","5,5 m",Tây - Nam,Đông - Bắc,2 tầng
100 m²,"17,3 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0597982,108.2304737,5 m,,,,
300 m²,Thỏa thuận,,,Sổ đỏ/ Sổ hồng,,16.0588522646856,108.24009515839,10 m,,,,
175 m²,27 tỷ,12 phòng,12 phòng,Sổ đỏ/ Sổ hồng,,16.0345525880688,108.229484511536,7 m,"7,5 m",Nam,,7 tầng
73 m²,"8,5 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0701562398022,108.243297471765,5 m,"10,5 m",Tây,,2 tầng
214 m²,"55,6 tỷ",,,Sổ đỏ/ Sổ hồng,,16.1033074112842,108.282095394032,10 m,15 m,Đông - Nam,,
243 m²,"24,5 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0651831709826,108.244689317648,"13,5 m",5 m,Tây,,
100 m²,"6,8 tỷ",3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0835678482644,108.233272646552,5 m,"7,5 m",,,2 tầng
243 m²,Thỏa thuận,,,Sổ đỏ/ Sổ hồng,,16.0671719,108.2443389,"18,5 m",,,,
"76,5 m²","7,2 tỷ",2 phòng,3 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ,16.0692183145142,108.235434075499,51 m,5 m,Tây - Bắc,,3 tầng
105 m²,"25,6 tỷ",5 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.0591612321912,108.20725627266,"4,5 m",33 m,Đông - Nam,,3 tầng
75 m²,10 tỷ,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,,16.0602001679595,108.213752728776,"4,5 m","7,5 m",Đông,,4 tầng
130 m²,Thỏa thuận,,,Sổ đỏ/ Sổ hồng.,,16.0547294,108.2409928,,,,,
130 m²,"25,5 tỷ",4 phòng,4 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ.,16.0549632,108.241842,,15 m,,,
200 m²,"12,5 tỷ",4 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.029903411865234,108.24016571044922,10 m,"7,5 m",Tây - Bắc,Tây - Bắc,3 tầng
57 m²,Thỏa thuận,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.09237289428711,108.1265869140625,,,,,
131 m²,"19,9 tỷ",20 phòng,20 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0387737,108.2372265,5 m,"5,5 m",,,8 tầng
90 m²,"25,5 tỷ",14 phòng,15 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.0491979,108.2449953,5 m,,,,8 tầng
120 m²,Thỏa thuận,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng.,,16.118709564209,108.124580383301,6 m,7 m,,,3 tầng
92 m²,Thỏa thuận,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,,16.0561236437272,108.171072755626,,,,,2 tầng
"129,9 m²",Thỏa thuận,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,,16.0956953,108.2433725,,15 m,Tây - Bắc,,2 tầng
62 m²,"8,45 tỷ",4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.0684736275651,108.201308613107,4 m,10 m,Đông,Đông,3 tầng
150 m²,"7,1 tỷ",3 phòng,3 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ,16.0756274339037,108.133316350579,7 m,"7,5 m",Tây - Bắc,,3 tầng
100 m²,"9,9 tỷ",,,Sổ đỏ/ Sổ hồng.,,16.0502809,108.2353991,,,Bắc,,
300 m²,33 tỷ,,,Sổ đỏ/ Sổ hồng,,16.0206127166748,108.229827880859,33 m,"10,5 m",Đông - Bắc,,
"499,5 m²",75 tỷ,,,,,16.0198098,108.2287151,,,,,
64 m²,"2,7 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0852307,108.2442648,6 m,,,,
105 m²,"3,12 tỷ",,,,,16.0125221744547,108.238378681845,5 m,"7,5 m",Tây - Nam,,
110 m²,"3,65 tỷ",,,,,16.0124657157536,108.238785663283,5 m,"7,5 m",Đông - Nam,,
85 m²,"7,8 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ.,16.0562007981637,108.244361717999,5 m,7 m,,,1 tầng
106 m²,"5,3 tỷ",,,,,16.0606093,108.2327456,,,,,
100 m²,15 tỷ,10 phòng,10 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ.,16.0326999,108.2291802,5 m,8 m,,,8 tầng
82 m²,"11,5 tỷ",7 phòng,7 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0558376,108.2449005,"5,05 m",,,,5 tầng
109 m²,"6,9 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.071706771850586,108.22905731201172,,,Đông - Nam,Tây - Bắc,
60 m²,"4,99 tỷ",3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0597152,108.1872541,7 m,,,,3 tầng
52 m²,"5,5 tỷ",3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0476897,108.2466488,5 m,,,,3 tầng
60 m²,Thỏa thuận,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0634259,108.2106453,5 m,,,,3 tầng
150 m²,"20,5 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.0497496,108.2407263,"6,5 m",,,,2 tầng
400 m²,Thỏa thuận,,,Sổ đỏ/ Sổ hồng,,16.0629966,108.2419189,,,,,
101 m²,"7,2 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ.,16.0562007981637,108.244361717999,5 m,7 m,,,2 tầng
95 m²,"9,6 tỷ",4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0576304,108.2443058,"5,3 m",,,,3 tầng
143 m²,"9,5 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0411837,108.2432479,"8,2 m","5,5 m",,,
93 m²,"13,5 tỷ",2 phòng,2 phòng,,,16.0636737362089,108.157700393602,,,,,2 tầng
153 m²,"38,5 tỷ",16 phòng,14 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0476897,108.2466488,9 m,,,,6 tầng
110 m²,"17,7 tỷ",6 phòng,6 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.0524914,108.2453694,18 m,,,,3 tầng
61 m²,"4,69 tỷ",3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0444403853381,108.213993240723,"4,5 m","4,5 m",,,4 tầng
100 m²,Thỏa thuận,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ.,16.0339357886276,108.214528605557,5 m,"10,5 m",,,3 tầng
120 m²,Thỏa thuận,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Không nội thất,16.118709564209,108.124580383301,6 m,7 m,,,3 tầng
120 m²,"5,9 tỷ",,,Sổ đỏ/ Sổ hồng.,Đầy đủ,16.0397528647015,108.245911655017,"6,2 m",5 m,,,1 tầng
400 m²,Thỏa thuận,,,Sổ đỏ/ Sổ hồng,,16.0629966,108.2419189,,,,,
101 m²,"7,2 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ.,16.0562007981637,108.244361717999,5 m,7 m,,,2 tầng
95 m²,"9,6 tỷ",4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0576304,108.2443058,"5,3 m",,,,3 tầng
143 m²,"9,5 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0411837,108.2432479,"8,2 m","5,5 m",,,
93 m²,"13,5 tỷ",2 phòng,2 phòng,,,16.0636737362089,108.157700393602,,,,,2 tầng
153 m²,"38,5 tỷ",16 phòng,14 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0476897,108.2466488,9 m,,,,6 tầng
110 m²,"17,7 tỷ",6 phòng,6 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.0524914,108.2453694,18 m,,,,3 tầng
61 m²,"4,69 tỷ",3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0444403853381,108.213993240723,"4,5 m","4,5 m",,,4 tầng
100 m²,Thỏa thuận,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ.,16.0339357886276,108.214528605557,5 m,"10,5 m",,,3 tầng
120 m²,Thỏa thuận,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Không nội thất,16.118709564209,108.124580383301,6 m,7 m,,,3 tầng
120 m²,"5,9 tỷ",,,Sổ đỏ/ Sổ hồng.,Đầy đủ,16.0397528647015,108.245911655017,"6,2 m",5 m,,,1 tầng
100 m²,"19,99 tỷ",21 phòng,22 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0359071,108.2131678,"8,3 m",,,,7 tầng
270 m²,"15,99 tỷ",1 phòng,1 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ.,16.0677944,108.2347868,16 m,,,,1 tầng
91 m²,"13,5 tỷ",14 phòng,15 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.080040801366,108.24491466173,5 m,"7,5 m",,,6 tầng
108 m²,Thỏa thuận,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,15.992632,108.26937,,,,,
12.500 m²,"4,3 tỷ",,,,,16.1433395821173,107.961473093821,,,,,
12.586 m²,"4,3 tỷ",,,,,16.1433395821173,107.961473093821,,,,,
56 m²,Thỏa thuận,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.038448049885,108.219016112226,,,,,2 tầng
100 m²,Thỏa thuận,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,,16.023694289162,108.212854687763,5 m,"10,5 m",,,1 tầng
60 m²,"5,05 tỷ",3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0495226,108.2399536,5 m,"3,75 m",,,2 tầng
180 m²,Thỏa thuận,5 phòng,6 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.0524914931366,108.245369195753,9 m,"7,5 m",,,3 tầng
123 m²,Thỏa thuận,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,15.983246803283691,108.25209045410156,,,,,
50 m²,"4,05 tỷ",4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.0581274943777,108.219059582788,5 m,,Đông - Nam,Đông - Nam,4 tầng
546 m²,49 tỷ,,,Sổ đỏ/ Sổ hồng,,16.0688633986693,108.221299940939,"11,5 m",20 m,Bắc,,
70 m²,"4,4 tỷ",3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.0616993,108.2454849,5 m,,,,3 tầng
80 m²,Thỏa thuận,,,,,16.059795379638672,108.23047637939453,,,,,
130 m²,"8,5 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0889980205338,108.2415046531,5 m,"10,5 m",Tây - Bắc,,
75 m²,"5,8 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0754516,108.2406373,5 m,"5,5 m",Đông,,
100 m²,6 tỷ,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0085944257788,108.220419932649,5 m,"7,5 m",Đông - Bắc,Đông - Bắc,3 tầng
200 m²,7 tỷ,,,Sổ đỏ/ Sổ hồng,,16.0023524,108.2616666,10 m,5 m,Đông - Nam,,
92 m²,"13,5 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,,16.0636408654732,108.157494102309,,,,,2 tầng
176 m²,"18,2 tỷ",,,Sổ đỏ/ Sổ hồng.,,16.0292061,108.2268973,8 m,"10,5 m",Đông - Nam,,
47 m²,Thỏa thuận,1 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0760307312012,108.244514465332,,,Đông,,
75 m²,Thỏa thuận,2 phòng,2 phòng,,Đầy đủ,16.0699615478516,108.245346069336,,,,,
65 m²,Thỏa thuận,2 phòng,,,,16.069962,108.245346,,,,,
"49,3 m²","4,25 tỷ",2 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Cơ bản.,16.0790414012646,108.215262385215,"3,3 m",33 m,,,
